BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0,53.31,0,0,0,6.525,117.925
0,35.19,0,0,0,-3.125,135.625
0,35.19,0,0,0,-3.125,135.625
0,41.09,0,0,0,-2.925,135.675
0,41.09,0,0,0,-2.925,135.675
0,35.51,0,0,0,-3.075,135.575
0,35.51,0,0,0,-3.075,135.575
0,52.1,0,0,0,10.075,125.125
0.1143,48.84,18,6.83,8,25.275,-80.225
0.125,49.79,0,0,10,25.075,-80.375
0.0204,51.17,0,0,10,24.825,-80.675
0.0282,48.44,0,0,9,25.125,-80.325
0.087,49.79,0,0,10,25.075,-80.375
0.2273,49.74,0,0,10,25.025,-80.425
0.2353,44.34,16,5.78,10,25.025,-80.375
0.2414,48.44,0,0,9,25.125,-80.325
0.4643,49.79,0,0,10,25.075,-80.375
0.0286,30.77,35,9.59,11,26.075,-80.075
0.0769,30.77,35,9.59,11,26.075,-80.075
0.0769,30.77,35,9.59,11,26.075,-80.075
0.0833,30.77,35,9.59,11,26.075,-80.075
0.1,30.77,35,9.59,11,26.075,-80.075
0,30.77,35,9.59,11,26.075,-80.075
0.3077,30.77,35,9.59,11,26.075,-80.075
0.1053,30.26,7,1.54,11,26.175,-80.075
0.125,30.72,35,9.440001,11,26.125,-80.075
0.0244,30.26,7,1.54,11,26.175,-80.075
0.0294,30.72,35,9.440001,11,26.125,-80.075
0.0833,30.26,7,1.54,11,26.175,-80.075
0.0909,30.26,7,1.54,11,26.175,-80.075
0,30.72,35,9.440001,11,26.125,-80.075
0.25,30.72,35,9.440001,11,26.125,-80.075
0,53.31,0,0,0,6.525,117.925
0,50.99001,0,0,0,10.175,125.125
0,50.99001,0,0,0,10.175,125.125
0.1429,51.17,0,0,10,24.825,-80.675
0,51.17,0,0,10,24.825,-80.675
0,53.31,0,0,0,6.525,117.925
0,53.31,0,0,0,6.525,117.925
0.1053,29.86,35,9.250001,11,26.025,-80.125
0.05,30.97,35,9.79,11,26.025,-80.075
0.0556,29.86,35,9.250001,11,26.025,-80.125
0.0588,30.97,35,9.79,11,26.025,-80.075
0,29.86,35,9.250001,11,26.025,-80.125
0,30.56,35,9.68,11,25.975,-80.125
0,29.86,35,9.250001,11,26.025,-80.125
0,30.56,35,9.68,11,25.975,-80.125
0,29.86,35,9.250001,11,26.025,-80.125
0,30.56,35,9.68,11,25.975,-80.125
0,30.72,35,9.440001,11,26.125,-80.075
0,30.97,35,9.79,11,26.025,-80.075
0,31.51,35,10.18,11,25.975,-80.075
0.5,30.72,35,9.440001,11,26.125,-80.075
0,50.04,0,0,10,24.625,-81.075
0.1286,41.6,9,3.48,9,25.525,-80.125
0.0282,54.03,0,0,10,24.625,-81.125
0.0316,51.98,0,0,10,24.575,-81.225
0.0333,44.97,9,4.579999,11,24.825,-80.625
0.0462,42.44,17,5.24,9,25.475,-80.125
0.0465,54.03,0,0,10,24.625,-81.125
0.0581,42.44,17,5.24,9,25.475,-80.125
0,44.97,9,4.579999,11,24.825,-80.625
0,41.69,17,5.35,9,25.425,-80.125
0,35.59,17,4.06,10,25.675,-80.075
0.1392,54.03,0,0,10,24.625,-81.125
0.0288,54.03,0,0,10,24.625,-81.125
0.0342,50.04,0,0,10,24.625,-81.075
0.0084,50.04,0,0,10,24.625,-81.075
0,54.03,0,0,10,24.625,-81.125
0,54.72,0,0,10,24.925,-80.575
0.1494,55.14,0,0,10,24.675,-81.025
0.0519,55.14,0,0,10,24.675,-81.025
0.1781,55.14,0,0,10,24.675,-81.025
0.0089,51.48,0,0,11,24.675,-80.975
0,50.86,0,0,0,10.075,125.025
0.02,53.01,0,0,11,24.775,-80.775
0.027,41.69,17,5.35,9,25.425,-80.125
0.0299,41.69,17,5.35,9,25.425,-80.125
0.1525,47.38,17,6.23,9,25.375,-80.175
0.0526,41.69,17,5.35,9,25.425,-80.125
0.0781,47.38,17,6.23,9,25.375,-80.175
0,51.89,0,0,8,24.525,-81.425
0.1222,47.59,0,0,11,24.775,-80.725
0.0267,53.01,0,0,11,24.775,-80.775
0.0317,43.43,0,0,11,24.725,-80.775
0.1818,47.13,0,0,10,24.875,-80.575
0.0769,44.97,9,4.579999,11,24.825,-80.625
0.0182,39.47,17,5.53,9,25.325,-80.125
0.0192,44.8,17,6.11,9,25.325,-80.175
0.1412,49.34,18,5.920001,8,25.475,-80.175
0.025,45.29,10,3.42,9,24.425,-81.975
0.0413,47.64,10,3.38,9,24.475,-81.925
0.0423,47.38,17,6.23,9,25.375,-80.175
0.1667,31.65,8,1.81,10,26.325,-80.075
0.0513,32.87,36,10.82,10,25.875,-80.075
0.0741,32.87,36,10.82,10,25.875,-80.075
0.0833,31.65,8,1.81,10,26.325,-80.075
0.1,40.3,17,5.39,9,25.375,-80.125
0,46.08,10,3.82,9,24.425,-81.925
0,40.3,17,5.39,9,25.375,-80.125
0,31.65,8,1.81,10,26.325,-80.075
0.2222,30.78,8,1.69,10,26.275,-80.075
0.2424,48.76,0,0,10,24.925,-80.525
0.2826,48.76,0,0,10,24.925,-80.525
0.028,47.64,10,3.38,9,24.475,-81.925
0.0301,47.64,10,3.38,9,24.475,-81.925
0.0714,46.08,10,3.82,9,24.425,-81.925
0.0759,47.64,10,3.38,9,24.475,-81.925
0.0192,49.63,10,4.53,8,24.475,-81.825
0.0222,55.73,0,0,7,24.525,-81.525
0.0263,48.74,10,3.93,9,24.475,-81.875
0.0345,34.91,17,4.03,10,25.725,-80.075
0.0741,47.64,10,3.38,9,24.475,-81.925
0,48.74,10,3.93,9,24.475,-81.875
0.3,48.74,10,3.93,9,24.475,-81.875
0.0714,35.62,8,2.94,10,25.725,-80.125
0.0101,50.51,12,5.63,7,24.475,-81.725
0.0408,34.91,17,4.03,10,25.725,-80.075
0.0638,50.21,12,5.140001,7,24.475,-81.775
0.0702,50.21,12,5.140001,7,24.475,-81.775
0,50.51,12,5.63,7,24.475,-81.725
0,50.51,12,5.63,7,24.475,-81.725
0.25,34.03,8,2.78,10,25.775,-80.125
0.0278,37.7,9,3.28,9,25.575,-80.075
0.1538,50.51,12,5.63,7,24.475,-81.725
0.0588,37.7,9,3.28,9,25.575,-80.075
0.0741,50.51,12,5.63,7,24.475,-81.725
0,50.21,12,5.140001,7,24.475,-81.775
0,50.21,12,5.140001,7,24.475,-81.775
0,50.51,12,5.63,7,24.475,-81.725
0,50.51,12,5.63,7,24.475,-81.725
0,50.51,12,5.63,7,24.475,-81.725
0,42.44,17,5.24,9,25.475,-80.125
0.0727,34.91,17,4.03,10,25.725,-80.075
0.08,51.89,0,0,8,24.525,-81.425
0.0145,40.93,9,3.44,9,25.575,-80.125
0.0519,48.44,17,6,9,25.425,-80.175
0.0632,41.6,9,3.48,9,25.525,-80.125
0.0732,36.66,9,3.19,9,25.625,-80.075
0,35.59,17,4.06,10,25.675,-80.075
0,29.57,7,1.48,11,26.675,-80.025
0,29.34,7,1.47,11,26.725,-80.025
0,29.34,7,1.47,11,26.725,-80.025
0.0238,48.74,10,3.93,9,24.475,-81.875
0.0638,48.74,10,3.93,9,24.475,-81.875
0.0714,53.03,0,0,8,25.325,-80.225
0,53.03,0,0,8,25.325,-80.225
0.2281,44.8,17,6.11,9,25.325,-80.175
0.25,33.56,8,2.72,10,25.775,-80.075
0.2857,46.08,10,3.82,9,24.425,-81.925
0.1429,30.78,8,1.64,10,26.225,-80.075
0.0263,43.71,15,5.27,11,24.925,-80.475
0.1667,30.78,8,1.64,10,26.225,-80.075
0.1765,49.64999,0,0,10,24.975,-80.475
0.0769,49.64999,0,0,10,24.975,-80.475
0,43.71,15,5.27,11,24.925,-80.475
0,30.78,8,1.64,10,26.225,-80.075
0.0549,43.89,15,5.539999,10,24.975,-80.425
0.0667,32.84,8,2.56,10,25.825,-80.075
0.0769,32.84,8,2.56,10,25.825,-80.075
0.08,49.74,0,0,10,25.025,-80.425
0.0084,43.89,15,5.539999,10,24.975,-80.425
0.0083,43.71,15,5.27,11,24.925,-80.475
0,55.49,0,0,10,25.025,-80.475
0.0133,44.34,16,5.78,10,25.025,-80.375
0.0145,49.74,0,0,10,25.025,-80.425
0.0414,43.89,15,5.539999,10,24.975,-80.425
0.1538,44.34,16,5.78,10,25.025,-80.375
0.0462,44.34,16,5.78,10,25.025,-80.375
0.1154,29.57,7,1.48,11,26.675,-80.025
0.125,33.47,8,2.69,10,25.825,-80.125
0.0179,32.84,8,2.56,10,25.825,-80.075
0.0182,29.34,7,1.47,11,26.725,-80.025
0.027,32.84,8,2.56,10,25.825,-80.075
0.2703,29.57,7,1.48,11,26.675,-80.025
0.0233,31.37,7,1.59,11,26.525,-80.025
0.141,43.25,17,6.070001,9,25.125,-80.275
0.0294,43.25,17,6.070001,9,25.125,-80.275
0.1481,31.37,7,1.59,11,26.525,-80.025
0.0378,43.25,17,6.070001,9,25.125,-80.275
0.0541,48.44,0,0,9,25.125,-80.325
0.0588,43.25,17,6.070001,9,25.125,-80.275
0.0625,48.44,0,0,9,25.125,-80.325
0,46.81,0,0,9,25.175,-80.275
0.1286,44.34,16,5.78,10,25.025,-80.375
0.0435,49.79,0,0,10,25.075,-80.375
0.0526,43.68,16,5.88,10,25.075,-80.325
0.0658,48.44,0,0,9,25.125,-80.325
0.1912,44.34,16,5.78,10,25.025,-80.375
0,52.1,0,0,0,10.075,125.125
0,52.1,0,0,0,10.075,125.125
0,52.1,0,0,0,10.075,125.125
0,52.97001,0,0,0,6.475,117.925
0.6,31.17,0,0,0,11.225,72.775
0.0714,38.27,0,0,0,10.675,103.275
0,38.27,0,0,0,10.675,103.275
0,37.35,0,0,0,10.625,103.325
0,32.65,0,0,0,10.675,103.275
0,32.41,0,0,0,10.625,103.275
0,31.4,0,0,0,10.675,103.275
0,31.2,0,0,0,10.625,103.275
0,30.13,0,0,0,10.675,103.275
0.4875,29.94,0,0,0,10.625,103.275
0,54.75,0,0,0,18.425,-69.675
0,55.73,19,3.67,17,18.425,-69.575
0,42.19,0,0,0,18.675,-68.325
0,42.19,0,0,0,18.675,-68.325
0,50.59,20,4.35,18,18.325,-68.825
0,45.9,0,0,13,25.675,-79.325
0,28.12,0,0,0,28.175,-94.275
0.1528,48.88,27,9.62,11,17.775,-64.775
0.0964,48.88,27,9.62,11,17.775,-64.775
0.0893,52.81,32,10.77,11,17.825,-64.425
0.118,52.36,28,10.47,11,17.725,-64.525
0.2978,51.15,27,10.05,11,17.725,-64.575
0.1939,53.93,28,10.72,10,17.625,-64.875
0.2083,50.23,27,9.989999,11,17.725,-64.675
0.1868,50.06,27,9.61,11,17.775,-64.675
0.1084,52.82,27,10.19,16,17.675,-64.925
0.0619,49.37,27,9.679999,11,17.725,-64.875
0.1492,49.82,27,9.37,11,17.775,-64.625
0.067,51.04,27,9.760001,11,17.775,-64.575
0.0467,48.61,27,9.699999,11,17.775,-64.825
0.0988,48.61,27,9.699999,11,17.775,-64.825
0,47.78,0,0,40,17.775,-71.325
0.0682,43.28,0,0,0,25.525,-80.125
0.0758,43.4,0,0,0,25.575,-80.075
0,43.28,0,0,0,25.525,-80.125
0,43.28,0,0,0,25.525,-80.125
0.1268,47.48,0,0,0,25.225,-80.275
0.0213,47.24,0,0,0,25.275,-80.225
0.0233,37.61,0,0,0,25.875,-80.075
0.0357,37.49,0,0,0,25.825,-80.075
0.0889,48.5,0,0,0,25.125,-80.325
0.1,38.06,0,0,0,25.775,-80.075
0.2,38.06,0,0,0,25.775,-80.075
0,36.06,0,0,0,25.825,-80.125
0,37.49,0,0,0,25.825,-80.075
0,37.49,0,0,0,25.825,-80.075
0,37.49,0,0,0,25.825,-80.075
0,37.49,0,0,0,25.825,-80.075
0,37.49,0,0,0,25.825,-80.075
0.24,49.98,0,0,0,25.075,-80.375
0.2444,49.98,0,0,0,25.075,-80.375
0,45.9,0,0,13,25.675,-79.325
0,45.9,0,0,13,25.675,-79.325
0.0455,43.28,0,0,0,25.525,-80.125
0.0741,39.45,0,0,0,25.725,-80.075
0,41.93,0,0,0,25.575,-80.125
0,41.93,0,0,0,25.575,-80.125
0,43.4,0,0,0,25.575,-80.075
0.0122,43.28,0,0,0,25.525,-80.125
0.0549,43.28,0,0,0,25.525,-80.125
0.0909,45.07,0,0,0,25.475,-80.125
0.0943,40.29,0,0,0,25.675,-80.075
0,45.07,0,0,0,25.475,-80.125
0,50.59,20,4.35,18,18.325,-68.825
0.1154,45.07,0,0,0,25.475,-80.125
0.0156,46.35,0,0,0,25.375,-80.175
0.0244,29.56,0,0,0,26.725,-80.025
0.025,45.42,0,0,0,25.425,-80.175
0.0263,45.42,0,0,0,25.425,-80.175
0.0408,45.42,0,0,0,25.425,-80.175
0.0556,45.42,0,0,0,25.425,-80.175
0.0556,30.59,0,0,0,26.675,-80.025
0.0714,45.42,0,0,0,25.425,-80.175
0.0758,45.42,0,0,0,25.425,-80.175
0,29.56,0,0,0,26.725,-80.025
0,32.64,0,0,0,-10.275,166.275
0.1034,44.83,0,0,0,25.475,-80.175
0.125,45.07,0,0,0,25.475,-80.125
0.0896,45.07,0,0,0,25.475,-80.125
0.1875,45.63,0,0,0,25.425,-80.125
0.1884,45.07,0,0,0,25.475,-80.125
0,29.56,0,0,0,26.725,-80.025
0,28.02,0,0,0,26.775,-80.025
0.2439,45.07,0,0,0,25.475,-80.125
0,32.64,0,0,0,-10.275,166.275
0.0125,32.64,0,0,0,-10.275,166.275
0,36.88,0,0,0,26.325,-80.075
0,36.62,0,0,0,26.425,-80.025
0.1429,43.28,0,0,0,25.525,-80.125
0.0333,45.07,0,0,0,25.475,-80.125
0.0566,45.07,0,0,0,25.475,-80.125
0.2414,45.07,0,0,0,25.475,-80.125
0.1053,54.47,0,0,13,24.625,-81.025
0.1176,47.91,0,0,0,25.175,-80.225
0.1262,47.66,0,0,0,25.175,-80.275
0.0123,47.21,0,0,0,25.225,-80.225
0.1429,47.21,0,0,0,25.225,-80.225
0.029,47.21,0,0,0,25.225,-80.225
0.0339,46.73,0,0,0,25.275,-80.175
0.165,47.21,0,0,0,25.225,-80.225
0.0696,47.24,0,0,0,25.275,-80.225
0.1,46.73,0,0,0,25.275,-80.175
0.2769,47.91,0,0,0,25.175,-80.225
0.1029,48.07,0,0,0,25.075,-80.325
0.1066,48.5,0,0,0,25.125,-80.325
0.1111,48.07,0,0,0,25.075,-80.325
0.118,47.81,0,0,0,25.125,-80.275
0.0103,47.81,0,0,0,25.125,-80.275
0.0196,47.81,0,0,0,25.125,-80.275
0.1481,48.07,0,0,0,25.075,-80.325
0.0424,47.81,0,0,0,25.125,-80.275
0.1667,47.81,0,0,0,25.125,-80.275
0.0579,47.81,0,0,0,25.125,-80.275
0.08,36.92,0,0,0,26.125,-80.075
0,36.58,0,0,0,26.175,-80.075
0.2222,36.92,0,0,0,26.125,-80.075
0.3571,36.92,0,0,0,26.125,-80.075
0.4167,36.58,0,0,0,26.175,-80.075
0,32.48,0,0,18,1.725,125.425
0.15,52.27,0,0,16,24.775,-80.725
0.1789,52.27,0,0,16,24.775,-80.725
0.0571,54.95,0,0,14,24.775,-80.775
0.0886,52.27,0,0,16,24.775,-80.725
0.1429,50.48,0,0,0,25.025,-80.425
0.0893,50.48,0,0,0,25.025,-80.425
0.2174,50.48,0,0,0,25.025,-80.425
0.2807,50,0,0,0,24.975,-80.425
0.3704,50,0,0,0,24.975,-80.425
0.125,36.88,0,0,0,26.325,-80.075
0.1351,36.65,0,0,0,26.375,-80.075
0.1458,55.98,0,0,14,24.725,-80.875
0.0357,36.65,0,0,0,26.375,-80.075
0.3333,36.51,0,0,0,26.275,-80.075
0.4,36.85,0,0,0,26.225,-80.075
0.104,47.79,0,0,0,25.025,-80.325
0.0488,49.98,0,0,0,25.075,-80.375
0.1727,49.08,0,0,0,25.025,-80.375
0.1982,48.07,0,0,0,25.075,-80.325
0.2326,49.08,0,0,0,25.025,-80.375
0.252,49.08,0,0,0,25.025,-80.375
0.2788,49.08,0,0,0,25.025,-80.375
0.3867,49.08,0,0,0,25.025,-80.375
0.1013,51.74001,0,0,0,24.975,-80.475
0.1308,51.74001,0,0,0,24.975,-80.475
0.1739,52.29,0,0,0,24.925,-80.525
0.0526,51.74001,0,0,0,24.975,-80.475
0.0545,52.23,0,0,0,24.875,-80.575
0.0732,52.23,0,0,0,24.875,-80.575
0.1923,50,0,0,0,24.975,-80.425
0,53.75,0,0,23,24.975,-80.525
0,53.75,0,0,23,24.975,-80.525
0.18,44.27,9,0.9499999,28,18.325,-64.775
0.1111,35.57,0,0,0,25.975,-80.125
0.1724,36.56,0,0,0,26.025,-80.075
0,35.44,0,0,0,26.025,-80.125
0,35.44,0,0,0,26.025,-80.125
0.2683,35.44,0,0,0,26.025,-80.125
0.6,35.57,0,0,0,25.975,-80.125
0.1304,36.64,0,0,0,26.075,-80.075
0.2581,36.64,0,0,0,26.075,-80.075
0.125,52.23,0,0,0,24.875,-80.575
0.1299,52.23,0,0,0,24.875,-80.575
0.069,51.23,0,0,0,24.825,-80.625
0.093,52.23,0,0,0,24.875,-80.575
0.0933,52.23,0,0,0,24.875,-80.575
0.2119,52.23,0,0,0,24.875,-80.575
0.125,35.61,0,0,0,25.875,-80.125
0.1667,36.51,0,0,0,26.275,-80.075
0,37.61,0,0,0,25.875,-80.075
0.1613,35.61,0,0,0,25.875,-80.125
0.0769,35.61,0,0,0,25.875,-80.125
0.0833,35.61,0,0,0,25.875,-80.125
0.4211,35.91,0,0,0,25.925,-80.125
0.1667,46.25,0,0,0,25.325,-80.175
0.2262,46.25,0,0,0,25.325,-80.175
0.2439,46.25,0,0,0,25.325,-80.175
0.4118,46.25,0,0,0,25.325,-80.175
0.1058,46.35,0,0,0,25.375,-80.175
0.1864,46.25,0,0,0,25.325,-80.175
0.0753,50.23,20,4.78,16,18.175,-64.975
0.1306,47.86,15,1.78,19,18.325,-65.075
0.2956,44.68,0,0,32,18.375,-64.925
0.0852,51.01,20,4.83,16,18.175,-65.075
0.1086,45.76,12,1.69,26,18.325,-64.675
0.263,45.67,11,1.63,24,18.275,-64.825
0.1356,45.83001,0,0,0,25.375,-80.125
0.0488,45.83001,0,0,0,25.375,-80.125
0.0674,46.35,0,0,0,25.375,-80.175
0.0873,45.83001,0,0,0,25.375,-80.125
0.1892,45.83001,0,0,0,25.375,-80.125
0.1953,35.61,0,0,0,25.875,-80.125
0.2778,37.61,0,0,0,25.875,-80.075
0.1325,44.94,0,0,32,18.325,-64.825
0.2222,46.2,12,1.7,23,18.275,-64.875
0.1536,45.89,11,1.17,23,18.325,-64.975
0.2144,45.89,11,1.17,23,18.325,-64.975
0.171,46.2,12,1.7,23,18.275,-64.875
0.1822,46.2,12,1.7,23,18.275,-64.875
0.15,46.10999,7,0.3,19,18.375,-65.025
0.284,45.89,11,1.17,23,18.325,-64.975
0.1344,49.86,16,3.63,18,18.225,-65.025
0.1391,46.91,16,3.04,19,18.225,-64.775
0.2176,46.38,12,1.82,23,18.275,-64.925
0.1286,45.47,12,2.77,10,17.775,-64.775
0.1681,45.47,12,2.77,10,17.775,-64.775
0.1164,45.53,12,2.8,10,17.775,-64.825
0.1174,45.53,12,2.8,10,17.775,-64.825
0.0792,45.62,12,2.5,10,17.775,-64.625
0.2245,46.43999,0,0,16,17.725,-64.575
0.1021,47.46,0,0,16,17.725,-64.525
0.2953,46.03,9,2.02,13,17.725,-64.675
0.0656,46.82,12,2.55,10,17.775,-64.575
0.2284,49.48,23,4.65,7,17.825,-64.425
0.2117,45.61,12,2.44,10,17.725,-64.875
0.2192,47.98,13,2.71,9,17.675,-64.925
0.144,45.96,12,2.67,10,17.775,-64.675
0.2523,49.27,12,2.54,10,17.625,-64.875
0.297,53.76,0,0,0,18.275,-64.925
0,30.45,11,3.04,15,24.775,-80.925
0.1616,55.23,0,0,0,18.175,-65.075
0.0983,54.85,0,0,0,18.175,-64.975
0.2767,53.3,22,4.779999,10,18.325,-64.775
0.1045,53.85,0,0,0,18.325,-64.975
0.2226,53.85,0,0,0,18.325,-64.975
0.1321,54.01,22,5.08,10,18.325,-64.825
0.1544,53.62,22,5.58,10,18.275,-64.875
0.1321,55.15,0,0,0,18.225,-65.025
0.063,55.03,0,0,0,18.325,-65.075
0.0895,54.47,0,0,0,18.375,-65.025
0.2006,54.24,0,0,0,18.375,-64.925
0.0772,53.85,0,0,0,18.325,-64.975
0.2855,53,22,5.239999,10,18.275,-64.825
0.1597,54.84,22,5.079999,9,18.325,-64.675
0.0947,52.09,22,5.39,9,18.225,-64.775
0.1438,53.62,22,5.58,10,18.275,-64.875
0.2274,53.62,22,5.58,10,18.275,-64.875
0,28.61,0,0,13,23.675,-166.225
0.0357,31.47,0,0,12,23.875,-166.325
0.0488,31.47,0,0,12,23.875,-166.325
0.0755,31.47,0,0,12,23.875,-166.325
0.0507,47.23,0,0,0,17.775,-64.775
0.3833,47.23,0,0,0,17.775,-64.775
0.1571,47.72,0,0,0,17.775,-64.825
0.2122,47.72,0,0,0,17.775,-64.825
0.1225,50.04,0,0,0,17.825,-64.425
0.0786,48.04,0,0,0,17.725,-64.525
0.088,46.53,0,0,0,17.775,-64.625
0.1408,46.22,0,0,0,17.725,-64.675
0.5056,46.77,0,0,0,17.725,-64.575
0.1469,47.58,0,0,0,17.775,-64.575
0.1873,47.21,0,0,0,17.775,-64.675
0.1188,49.21,0,0,0,17.675,-64.925
0.0526,47.76,0,0,0,17.625,-64.875
0.0985,47.43999,0,0,0,17.725,-64.875
0.0833,50.64999,0,0,0,18.175,-64.975
0.1089,47.01,0,0,0,18.325,-64.975
0.107,50.56,0,0,0,18.225,-65.025
0.067,52.11,0,0,0,18.175,-65.075
0.0864,46.45,0,0,0,18.225,-64.775
0.2943,46.44,0,0,0,18.275,-64.825
0.1047,47.07,0,0,0,18.275,-64.875
0.3075,46.51,0,0,0,18.325,-64.825
0.1626,47.01,0,0,0,18.325,-64.975
0.2033,47.01,0,0,0,18.325,-64.975
0.3137,47.74,0,0,0,18.375,-65.025
0.374,47.07,0,0,0,18.275,-64.875
0.4017,49.21,0,0,0,18.325,-65.075
0.1393,47.07,0,0,0,18.275,-64.875
0.0685,47.32,0,0,0,18.275,-64.925
0,30.42,0,0,0,29.475,34.925
0,30.42,0,0,0,29.475,34.925
0.14,45.62,0,0,0,18.325,-64.775
0.1,46.88,0,0,0,18.325,-64.675
0.0075,42.77,0,0,0,13.975,120.625
0.0073,46.88,0,0,0,18.325,-64.675
0,43.2,0,0,0,10.075,99.825
0,43.2,0,0,0,10.075,99.825
0,44.79,0,0,10,4.075,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,44.79,0,0,10,4.075,100.525
0,44.79,0,0,10,4.075,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,44.79,0,0,10,4.075,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,44.79,0,0,10,4.075,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.81,0,0,10,3.975,100.525
0,43.81,0,0,10,3.975,100.525
0,43.81,0,0,10,3.975,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.81,0,0,10,3.975,100.525
0,43.81,0,0,10,3.975,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,45.87,0,0,0,4.175,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,45.87,0,0,0,4.175,100.525
0,43.83999,0,0,10,4.025,100.525
0.075,51.85,0,0,11,13.525,-89.825
0,43.83999,0,0,10,4.025,100.525
0,43.83999,0,0,10,4.025,100.525
0,43.2,0,0,0,10.075,99.825
0,39.6,0,0,0,19.275,-69.175
0,41.36,0,0,0,19.275,-69.125
0,39.6,0,0,0,19.275,-69.175
0,41.36,0,0,0,19.275,-69.125
0,46.77,0,0,0,6.425,101.925
0,46.77,0,0,0,6.425,101.925
0,51.5,0,0,0,5.925,102.775
0.0938,44.73,0,0,0,16.425,-88.025
0,33.46,0,0,0,2.725,104.125
0,33.46,0,0,0,2.725,104.125
0.0809,34.73,0,0,0,25.725,-80.125
0.0192,45.05,0,0,0,15.975,-88.525
0.0213,45.92,0,0,0,15.975,-88.575
0.33,28.24,0,0,0,10.075,125.125
0.35,28.24,0,0,0,10.075,125.125
0.35,28.24,0,0,0,10.075,125.125
0.4,28.24,0,0,0,10.075,125.125
0.0385,46.18,0,0,0,15.925,-88.525
0.0769,44.5,0,0,0,15.975,-88.525
0.16,28.24,0,0,0,10.075,125.125
0.2,28.24,0,0,0,10.075,125.125
0.27,28.24,0,0,0,10.075,125.125
0.57,28.24,0,0,0,10.075,125.125
0.25,34.79,0,0,0,26.225,-80.075
0,34.79,0,0,0,26.225,-80.075
0.2105,36.81,0,0,0,20.525,-87.175
0.2222,36.81,0,0,0,20.525,-87.175
0.2941,37.03,0,0,0,20.575,-87.125
0.2941,37.03,0,0,0,20.575,-87.125
0.2,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0.38,28.24,0,0,0,10.075,125.125
0.5,28.24,0,0,0,10.075,125.125
0,54.86,0,0,7,28.925,34.825
0,54.86,0,0,7,28.925,34.825
0.0075,28.17,0,0,0,10.925,119.325
0.2,28.24,0,0,0,10.075,125.125
0.33,28.24,0,0,0,10.075,125.125
0.45,28.24,0,0,0,10.075,125.125
0.56,28.24,0,0,0,10.075,125.125
0.069,37.01,0,0,0,25.725,-80.125
0,44.97,0,0,0,28.525,34.525
0,44.97,0,0,0,28.525,34.525
0,39.04,0,0,0,12.075,-61.775
0,43.69,0,0,0,10.125,99.825
0,43.69,0,0,0,10.125,99.825
0,38.9,0,0,0,-17.975,-38.675
0,46.08,0,0,0,28.475,34.525
0,46.08,0,0,0,28.475,34.525
0,35.43,0,0,0,2.825,104.125
0,35.43,0,0,0,2.825,104.125
0,35.43,0,0,0,2.825,104.125
0,35.67,0,0,0,2.825,104.175
0,46.31,0,0,0,28.525,34.525
0,46.31,0,0,0,28.525,34.525
0,39.88,0,0,10,29.475,34.925
0,39.88,0,0,10,29.475,34.925
0.02,38.9,0,0,0,-17.975,-38.675
0.25,50.02,0,0,0,28.425,34.475
0,50.02,0,0,0,28.425,34.475
0,34.81,0,0,0,12.075,-61.775
0,34.81,0,0,0,12.075,-61.775
0.0075,28.22,0,0,8,11.225,119.375
0.2,28.24,0,0,0,10.075,125.125
0.3,28.24,0,0,0,10.075,125.125
0.65,28.24,0,0,0,10.075,125.125
0.7,28.24,0,0,0,10.075,125.125
0.09,39.84,0,0,0,18.375,-64.925
0.07,28.22,0,0,8,11.225,119.375
0.06,38.25,0,0,0,-17.825,-38.925
0,50.68,0,0,0,28.425,34.475
0,50.68,0,0,0,28.425,34.475
0,50.68,0,0,0,28.425,34.475
0,50.68,0,0,0,28.425,34.475
0.1977,38.01,0,0,0,25.725,-80.125
0,48.17,0,0,0,28.525,34.525
0,48.17,0,0,0,28.525,34.525
0,35.9,0,0,9,24.975,34.925
0,48.17,0,0,0,28.525,34.525
0,48.17,0,0,0,28.525,34.525
0.18,28.24,0,0,0,10.075,125.125
0.2,28.24,0,0,0,10.075,125.125
0,28.24,0,0,0,10.075,125.125
0.4,28.24,0,0,0,10.075,125.125
0.0425,42.61,0,0,0,4.575,118.925
0.0425,42.61,0,0,0,4.575,118.925
0,32.87,11,2.52,7,-17.475,-39.025
0,53.03,7,1.66,10,28.325,34.425
0,53.03,7,1.66,10,28.325,34.425
0.01,48.98,0,0,0,4.575,118.625
0.01,48.98,0,0,0,4.575,118.625
0.03,51.64,0,0,0,4.475,118.625
