BP,DHD,Dtrc7,Atrc7,Drec7,lat,lon
0.0093,65.77,0,0,0,14.125,145.125
0,65.77,0,0,0,14.125,145.125
0.0219,65.59,0,0,0,14.825,145.525
0,65.59,0,0,0,14.825,145.525
0,65.59,0,0,0,14.825,145.525
0,64.99,0,0,0,14.875,145.525
0,65.59,0,0,0,14.875,145.575
0,65.59,0,0,0,14.875,145.575
0.35,68.09999,0,0,0,15.025,145.675
0,66.31,0,0,0,14.925,145.625
0,68.29001,0,0,0,15.075,145.675
0.0082,67.17001,0,0,0,15.025,145.575
0.0122,66.31,0,0,0,14.925,145.625
0.45,66.75999,0,0,0,14.975,145.625
0,67.29,0,0,0,15.075,145.625
0.026,69.04,0,0,0,15.125,145.675
0.37,70.15,0,0,0,15.175,145.675
0.37,69.97,0,0,0,15.125,145.725
0.0174,71.7,0,0,0,15.175,145.775
0.44,71.7,0,0,0,15.175,145.775
0,71.7,0,0,0,15.175,145.775
0.0094,73.93,0,0,0,15.275,145.825
0,70.15,0,0,0,15.175,145.675
0,71.68001,0,0,0,15.225,145.675
0,71.68001,0,0,0,15.225,145.675
0,70.15,0,0,0,15.175,145.675
0,71.68001,0,0,0,15.225,145.675
0,70.69,0,0,0,15.175,145.725
0,70.69,0,0,0,15.175,145.725
0.0127,73.73,0,0,0,15.275,145.775
0,73.25,0,0,0,15.275,145.725
0,71.7,0,0,0,15.175,145.775
0,73.73,0,0,0,15.275,145.775
0,73.93,0,0,0,15.275,145.825
0,73.93,0,0,0,15.275,145.825
0,84.2,0,0,0,16.725,145.775
0,83.65,0,0,0,16.675,145.775
0,84.2,0,0,0,16.725,145.775
0,84.2,0,0,0,16.725,145.775
0,83.65,0,0,0,16.675,145.775
0.007,91.44,0,0,0,18.075,145.775
0,90.4,0,0,0,18.075,145.725
0,91.44,0,0,0,18.075,145.775
0,92.00999,0,0,0,18.125,145.825
0,90.4,0,0,0,18.075,145.725
0,90.4,0,0,0,18.075,145.725
0,91.44,0,0,0,18.075,145.775
0,91.44,0,0,0,18.075,145.775
0,92.00999,0,0,0,18.125,145.825
0,92.00999,0,0,0,18.125,145.825
0,92.00999,0,0,0,18.125,145.825
0,92.56999,0,0,0,18.175,145.825
0,92.56999,0,0,0,18.175,145.825
0,92.00999,0,0,0,18.125,145.825
0,92.00999,0,0,0,18.125,145.825
0,92.00999,0,0,0,18.125,145.825
0,88.31999,0,0,0,-12.125,96.925
0,88.31999,0,0,0,-12.125,96.925
0.025,57.52,0,0,0,25.025,35.925
0,63.05,0,0,0,6.175,118.125
0,63.05,0,0,0,6.175,118.125
0,63.05,0,0,0,6.175,118.125
0,63.05,0,0,0,6.175,118.125
0,92.53,0,0,0,18.175,145.775
0,92.53,0,0,0,18.175,145.775
0.0156,97.94,0,0,0,19.725,145.425
0,98.08,0,0,0,19.675,145.425
0,98.08,0,0,0,19.675,145.425
0,98.08,0,0,0,19.675,145.425
0,70.49,0,0,0,24.475,-81.875
0,62.28001,0,0,0,24.475,-81.725
0.0175,66.68001,0,0,0,-8.375,119.775
0.0175,66.68001,0,0,0,-8.375,119.775
0.0175,66.68001,0,0,0,-8.375,119.775
0.05,62.33,0,0,0,-8.525,119.725
0.05,63.12,0,0,0,-8.475,119.825
0.05,62.33,0,0,0,-8.525,119.725
0.05,63.12,0,0,0,-8.475,119.825
0.05,62.33,0,0,0,-8.525,119.725
0.05,63.12,0,0,0,-8.475,119.825
0.075,63.12,0,0,0,-8.475,119.825
0.075,63.12,0,0,0,-8.475,119.825
0.075,63.12,0,0,0,-8.475,119.825
0.1,66.68001,0,0,0,-8.375,119.775
0.1,66.68001,0,0,0,-8.375,119.775
0.1,66.68001,0,0,0,-8.375,119.775
0,62.33,0,0,0,-8.525,119.725
0,62.33,0,0,0,-8.525,119.725
0,62.33,0,0,0,-8.525,119.725
0.0156,97.64,0,0,0,19.675,145.375
0,97.64,0,0,0,19.675,145.375
0,97.64,0,0,0,19.675,145.375
0,97.64,0,0,0,19.675,145.375
0,97.64,0,0,0,19.675,145.375
0,97.5,0,0,0,19.725,145.375
0,97.64,0,0,0,19.675,145.375
0,98.08,0,0,0,19.675,145.425
0.0079,102.9,0,0,0,20.525,144.875
0.0133,102.9,0,0,0,20.525,144.875
0,102.9,0,0,0,20.525,144.875
0,102.9,0,0,0,20.525,144.875
0,103.51,0,0,0,20.575,144.875
0,104.74,0,0,0,20.525,144.925
0,104.74,0,0,0,20.525,144.925
0.0065,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,65.92001,0,0,0,24.625,-81.125
0,62.73,0,0,0,24.625,-81.075
0,61.45,0,0,0,24.675,-80.925
0,61.45,0,0,0,24.675,-80.925
0,62.74001,0,0,0,24.725,-80.825
0,62.74001,0,0,0,24.725,-80.825
0,91.26,0,0,0,17.575,145.825
0,91.52,0,0,0,17.625,145.825
0,91.26,0,0,0,17.575,145.825
0,91.26,0,0,0,17.575,145.825
0,91.52,0,0,0,17.625,145.825
0,91.52,0,0,0,17.625,145.825
0.35,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0.0078,99.75,0,0,0,20.025,145.225
0.42,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,89.13999,0,0,0,17.325,145.825
0,89.13999,0,0,0,17.325,145.825
0,88.96,0,0,0,17.275,145.825
0,89.13999,0,0,0,17.325,145.825
0,89.50999,0,0,0,17.325,145.875
0,62.74001,0,0,0,24.725,-80.825
0.46,71.83,0,0,0,15.225,145.725
0,73.73,0,0,0,15.275,145.775
0,61.37,0,0,0,-8.425,119.875
0,61.37,0,0,0,-8.425,119.875
0,61.37,0,0,0,-8.425,119.875
0,61.37,0,0,0,-8.425,119.875
0,61.37,0,0,0,-8.425,119.875
0,61.37,0,0,0,-8.425,119.875
0.0325,56.79,0,0,0,6.475,117.875
0.0325,56.79,0,0,0,6.475,117.875
0.025,58.98,0,0,0,6.525,117.925
0.025,58.98,0,0,0,6.525,117.925
0.025,58.98,0,0,0,6.525,117.925
0,57.67,0,0,0,6.475,117.925
0,65.42001,0,0,0,24.975,125.275
0,65.42001,0,0,0,24.975,125.275
0.0125,58.98,0,0,0,6.525,117.925
0.0125,58.98,0,0,0,6.525,117.925
0,65.67,0,0,0,24.575,-81.375
0,70.79,0,0,0,24.725,-80.925
0,70.79,0,0,0,24.725,-80.925
0,70.79,0,0,0,24.725,-80.925
0,60.89,0,0,0,24.375,123.975
0,60.89,0,0,0,24.375,123.975
0,62.46,0,0,0,24.525,-81.525
0.105,58.78001,0,0,0,24.725,-82.775
0.026,58.9,0,0,0,24.725,-82.825
0.047,58.9,0,0,0,24.725,-82.825
0.08,58.78001,0,0,0,24.725,-82.775
0,59.36,0,0,0,24.625,-82.875
0,58.9,0,0,0,24.725,-82.825
0,58.78001,0,0,0,24.725,-82.775
0,58.78001,0,0,0,24.725,-82.775
0,58.78001,0,0,0,24.725,-82.775
0,58.78001,0,0,0,24.725,-82.775
0.022,58.9,0,0,0,24.725,-82.825
0.053,58.06,0,0,0,24.725,-82.875
0.2,58.06,0,0,0,24.725,-82.875
0.222,57.1,0,0,0,24.725,-82.925
0,58.37,0,0,0,24.625,-82.925
0,58.37,0,0,0,24.625,-82.925
0,57.47,0,0,0,24.675,-82.925
0,58.06,0,0,0,24.725,-82.875
0,59.25,0,0,0,24.675,-82.875
0,58.06,0,0,0,24.725,-82.875
0,58.9,0,0,0,24.725,-82.825
0.35,59.25,0,0,0,24.675,-82.875
0,57.47,0,0,0,24.675,-82.925
0,57.47,0,0,0,24.675,-82.925
0,60.47,0,0,0,24.775,-80.725
0,66.45,0,0,0,24.925,-80.625
0,56.79,0,0,0,6.475,117.875
0,56.79,0,0,0,6.475,117.875
0.083,56.88,0,0,0,24.725,-82.975
0,56.88,0,0,0,24.725,-82.975
0,56.88,0,0,0,24.725,-82.975
0,56.88,0,0,0,24.725,-82.975
0.014,59.31,0,0,0,24.675,-82.825
0.027,58.98,0,0,0,24.575,-82.925
0,58.37,0,0,0,24.625,-82.925
0,58.37,0,0,0,24.625,-82.925
0,59.36,0,0,0,24.625,-82.875
0,59.31,0,0,0,24.675,-82.825
0,59.31,0,0,0,24.675,-82.825
0,59.31,0,0,0,24.675,-82.825
0,65.67,0,0,0,24.575,-81.375
0.3,83.66,0,0,0,-17.125,177.225
0.063,56.98,0,0,0,24.675,-82.975
0,56.98,0,0,0,24.675,-82.975
0,56.98,0,0,0,24.675,-82.975
0,56.98,0,0,0,24.675,-82.975
0.015,57.47,0,0,0,24.675,-82.925
0.03,57.47,0,0,0,24.675,-82.925
0.032,57,0,0,0,24.625,-82.975
0.067,57,0,0,0,24.625,-82.975
0.25,56.13,0,0,7,24.975,-80.475
0,57,0,0,0,24.625,-82.975
0,57,0,0,0,24.625,-82.975
0,58.37,0,0,0,24.625,-82.925
0,57.47,0,0,0,24.675,-82.925
0,58.37,0,0,0,24.625,-82.925
0,56.13,0,0,7,24.975,-80.475
0,56.13,0,0,7,24.975,-80.475
0,56.13,0,0,7,24.975,-80.475
0.179,58.98,0,0,0,24.575,-82.925
0.077,56.19,0,0,7,24.925,-80.525
0.078,59.36,0,0,0,24.625,-82.875
0,58.98,0,0,0,24.575,-82.925
0,58.98,0,0,0,24.575,-82.925
0,59.81,0,0,0,24.575,-82.875
0,59.81,0,0,0,24.575,-82.875
0,59.81,0,0,0,24.575,-82.875
0,59.81,0,0,0,24.575,-82.875
0,59.36,0,0,0,24.625,-82.875
0,59.36,0,0,0,24.625,-82.875
0,56.19,0,0,7,24.925,-80.525
0,56.19,0,0,7,24.925,-80.525
0,56.19,0,0,7,24.925,-80.525
0.104,63.47,0,0,0,24.425,-82.575
0.107,65.92,0,0,0,24.425,-82.475
0.013,66.20999,0,0,0,24.475,-82.575
0.091,62.03,0,0,0,24.425,-82.625
0,64.78,0,0,0,24.425,-82.525
0,65.92,0,0,0,24.425,-82.475
0,65.92,0,0,0,24.425,-82.475
0,67.46999,0,0,0,24.425,-82.375
0,65.41,0,0,0,24.575,-81.275
0,65.41,0,0,0,24.575,-81.275
0,65.41,0,0,0,24.575,-81.275
0,62.8,0,0,0,24.575,-81.225
0.082,76.1,0,0,0,24.475,-82.175
0,74.91,0,0,0,24.475,-82.225
0,76.1,0,0,0,24.475,-82.175
0,76.12,0,0,0,24.475,-82.125
0,76.49,0,0,0,24.475,-82.075
0,76.49,0,0,0,24.475,-82.075
0,65.2,0,0,0,24.575,-81.475
0,65.67,0,0,0,24.575,-81.375
0,65.67,0,0,0,24.575,-81.375
0,62.87,0,0,0,25.125,121.925
0,56.13,0,0,7,24.975,-80.475
0,56.13,0,0,7,24.975,-80.475
0.405,63.05,0,0,0,24.525,-81.575
0,67.52,0,0,0,24.725,-80.875
0,67.52,0,0,0,24.725,-80.875
0,62.74001,0,0,0,24.725,-80.825
0.0345,104.74,0,0,0,20.525,144.925
0,104.74,0,0,0,20.525,144.925
0,102.9,0,0,0,20.525,144.875
0,102.9,0,0,0,20.525,144.875
0,103.51,0,0,0,20.575,144.875
0,102.9,0,0,0,20.525,144.875
0.205,65.2,0,0,0,24.575,-81.475
0.205,65.67,0,0,0,24.575,-81.375
0.405,68.41,0,0,0,24.575,-81.575
0.2609,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,74.35,0,0,0,24.725,-80.975
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,99.75,0,0,0,20.025,145.225
0,59.69,0,0,0,24.525,-81.425
0,68.1,0,0,0,24.675,-81.025
0,57.6,0,0,0,4.225,118.075
0,57.6,0,0,0,4.225,118.075
0.25,99.75,0,0,0,20.025,145.225
0.5165,99.75,0,0,0,20.025,145.225
0.6667,99.75,0,0,0,20.025,145.225
0.7429,99.75,0,0,0,20.025,145.225
0.0833,99.75,0,0,0,20.025,145.225
0.6941,99.75,0,0,0,20.025,145.225
0.8857,99.75,0,0,0,20.025,145.225
0,65.41,0,0,0,24.575,-81.275
0,71.17001,0,0,0,24.625,-81.225
0,62.8,0,0,0,24.575,-81.225
0,62.8,0,0,0,24.575,-81.225
0,71.17001,0,0,0,24.625,-81.225
0,97.94,0,0,0,19.725,145.425
0.3182,97.5,0,0,0,19.725,145.375
0.5522,97.64,0,0,0,19.675,145.375
0.5278,98.08,0,0,0,19.675,145.425
0.875,98.08,0,0,0,19.675,145.425
0.5926,97.64,0,0,0,19.675,145.375
0.717,97.64,0,0,0,19.675,145.375
0.7403,97.64,0,0,0,19.675,145.375
0,61.45,0,0,0,24.675,-80.925
0.3019,56.47,0,0,0,20.875,-86.825
0,63.05,0,0,0,24.525,-81.575
0,63.05,0,0,0,24.525,-81.575
0,65.34,0,0,0,24.675,-80.975
0,65.2,0,0,0,24.575,-81.475
0,65.67,0,0,0,24.575,-81.375
0,65.67,0,0,0,24.575,-81.375
0,70.79,0,0,0,24.725,-80.925
0,67.52,0,0,0,24.725,-80.875
0,60.47,0,0,0,24.775,-80.725
0,60.47,0,0,0,24.775,-80.725
0.005,68.44,0,0,0,34.075,139.475
0,68.44,0,0,0,34.075,139.475
0,60.23,0,0,0,25.125,121.825
0,60.23,0,0,0,25.125,121.825
0,62.87,0,0,0,25.125,121.925
0,62.87,0,0,0,25.125,121.925
0,62.87,0,0,0,25.125,121.925
0,62.87,0,0,0,25.125,121.925
0,63.05,0,0,0,24.525,-81.575
0,63.05,0,0,0,24.525,-81.575
0,70.79,0,0,0,24.725,-80.925
0,65.34,0,0,0,24.675,-80.975
0.6949,92.00999,0,0,0,18.125,145.825
0.8217,91.44,0,0,0,18.075,145.775
0.205,68.17999,0,0,0,24.825,-80.725
0,59.69,0,0,0,24.525,-81.425
0,68.17999,0,0,0,24.825,-80.725
0.587,90.4,0,0,0,18.075,145.725
0.6136,90.4,0,0,0,18.075,145.725
0.7538,91.44,0,0,0,18.075,145.775
0,65.67,0,0,0,24.575,-81.375
0,65.67,0,0,0,24.575,-81.375
0,64.84,0,0,0,24.575,-81.325
0.4444,90.4,0,0,0,18.075,145.725
0.7632,90.4,0,0,0,18.075,145.725
0.8,90.4,0,0,0,18.075,145.725
0.3043,92.53,0,0,0,18.175,145.775
0.75,92.53,0,0,0,18.175,145.775
0.8696,92.53,0,0,0,18.175,145.775
0,65.67,0,0,0,24.575,-81.375
0.1429,89.13999,0,0,0,17.325,145.825
0.0667,89.13999,0,0,0,17.325,145.825
0,88.96,0,0,0,17.275,145.825
0.1111,89.13999,0,0,0,17.325,145.825
0.1875,89.13999,0,0,0,17.325,145.825
0.2,89.13999,0,0,0,17.325,145.825
0,89.13999,0,0,0,17.325,145.825
0.1818,84.2,0,0,0,16.725,145.775
0.0833,84.2,0,0,0,16.725,145.775
0,83.65,0,0,0,16.675,145.775
0.0222,84.2,0,0,0,16.725,145.775
0,84.2,0,0,0,16.725,145.775
0,84.2,0,0,0,16.725,145.775
0.3,61.81,0,0,0,22.175,120.675
0.3,64.07001,0,0,0,22.025,120.675
0.3,65.3,0,0,0,22.075,120.725
0,65.34,0,0,0,24.675,-80.975
0.1429,83.65,0,0,0,16.675,145.775
0,83.65,0,0,0,16.675,145.775
0,83.65,0,0,0,16.675,145.775
0.1765,78.18999,0,0,0,16.325,145.675
0,78.56,0,0,0,16.375,145.625
0,78.08,0,0,0,16.325,145.625
0,70.97,0,0,0,11.175,166.875
0,70.97,0,0,0,11.175,166.875
0.1667,78.64999,0,0,0,16.375,145.675
0,78.64999,0,0,0,16.375,145.675
0,78.64999,0,0,0,16.375,145.675
0,65.67,0,0,0,24.575,-81.375
0,71.41,0,0,0,11.175,166.775
0,71.41,0,0,0,11.175,166.775
0,71.41,0,0,0,11.175,166.775
0,71.41,0,0,0,11.175,166.775
0,70.97,0,0,0,11.175,166.875
0,70.97,0,0,0,11.175,166.875
0,78.56,0,0,0,16.375,145.625
0,78.56,0,0,0,16.375,145.625
0,71.08,0,0,0,11.175,166.825
0,71.08,0,0,0,11.175,166.825
0,70.97,0,0,0,11.175,166.875
0,70.97,0,0,0,11.175,166.875
0.205,79.14001,0,0,0,24.525,-81.925
0,59.36,0,0,0,24.625,-82.875
0,60.07,0,0,0,24.625,-82.825
0,60.07,0,0,0,24.625,-82.825
0,59.86,0,0,0,24.675,-82.775
0,59.86,0,0,0,24.675,-82.775
0,70.52,0,0,0,11.275,166.875
0,70.52,0,0,0,11.275,166.875
0,71.56,0,0,0,11.375,167.025
0,71.56,0,0,0,11.375,167.025
0,71.56,0,0,0,11.375,167.025
0,71.56,0,0,0,11.375,167.025
0.049,58.37,0,0,0,24.625,-82.925
0.08,58.37,0,0,0,24.625,-82.925
0,57.67,0,0,0,24.575,-82.975
0,57.67,0,0,0,24.575,-82.975
0,57.67,0,0,0,24.575,-82.975
0,65.67,0,0,0,24.575,-81.375
0.1,68.69,0,0,0,11.375,167.525
0.1,68.69,0,0,0,11.375,167.525
0,70.39,0,0,0,11.275,167.475
0,70.39,0,0,0,11.275,167.475
0,56.24,0,0,0,24.575,-83.025
0,56.24,0,0,0,24.575,-83.025
0,60.18,0,0,0,24.525,-81.475
0,65.67,0,0,0,24.575,-81.375
0.033,58.98,0,0,0,24.575,-82.925
0.152,58.37,0,0,0,24.625,-82.925
0.096,59.25,0,0,0,24.675,-82.875
0,59.25,0,0,0,24.675,-82.875
0,56.01,0,0,0,24.725,-83.025
0,57.67,0,0,0,24.575,-82.975
0,58.98,0,0,0,24.575,-82.925
0,58.98,0,0,0,24.575,-82.925
0,58.98,0,0,0,24.575,-82.925
0,58.98,0,0,0,24.575,-82.925
0.102,57,0,0,0,24.625,-82.975
0.045,57.47,0,0,0,24.675,-82.925
0.053,57,0,0,0,24.625,-82.975
0.063,57.47,0,0,0,24.675,-82.925
0,58.37,0,0,0,24.625,-82.925
0.1,67.76,0,0,10,7.075,171.275
0.1,67.76,0,0,10,7.075,171.275
0.077,66.28999,0,0,0,24.425,-82.425
0,77.74001,0,0,0,24.525,-82.275
0.2,68.69,0,0,10,7.125,171.325
0.2,68.69,0,0,10,7.125,171.325
0,68.14999,0,0,10,7.075,171.325
0,68.14999,0,0,10,7.075,171.325
0.033,68.93,0,0,0,24.425,-82.025
0,76.12,0,0,0,24.475,-82.125
0,70.37,0,0,0,24.425,-82.075
0,76.49,0,0,0,24.475,-82.075
0,69.77,0,0,0,7.225,171.075
0,69.77,0,0,0,7.225,171.075
0,69.55,0,0,0,7.175,171.075
0,69.55,0,0,0,7.175,171.075
0,63.05,0,0,0,24.525,-81.575
0,67.93,0,0,10,7.175,171.175
0,67.93,0,0,10,7.175,171.175
0,67.97,0,0,10,7.175,171.225
0,67.97,0,0,10,7.175,171.225
0,71.55,0,0,0,7.125,171.025
0,71.55,0,0,0,7.125,171.025
0,69.50999,0,0,0,7.075,171.125
0,69.50999,0,0,0,7.075,171.125
0,62.73,0,0,0,24.625,-81.075
0.1,69.50999,0,0,0,7.075,171.125
0.1,69.50999,0,0,0,7.075,171.125
0,68.24,0,0,0,7.125,171.375
0,68.24,0,0,0,7.125,171.375
0.0457,56.56,0,0,0,22.225,-159.425
0.0457,56.56,0,0,0,22.225,-159.425
0.405,70.89,0,0,0,24.675,-81.075
0.077,70.49,0,0,0,24.475,-81.875
0.205,65.2,0,0,0,24.575,-81.475
0.205,65.29001,0,0,0,24.575,-81.425
0,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0.5132,70.89,0,0,0,24.675,-81.075
0.549,65.92001,0,0,0,24.625,-81.125
0.7037,70.89,0,0,0,24.675,-81.075
0.8627,65.92001,0,0,0,24.625,-81.125
0.016,70.49,0,0,0,24.475,-81.875
0.027,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0,63.05,0,0,0,24.525,-81.575
0,68.41,0,0,0,24.575,-81.575
0,62.46,0,0,0,24.525,-81.525
0,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0,70.49,0,0,0,24.475,-81.875
0.405,68.41,0,0,0,24.575,-81.575
0.405,68.41,0,0,0,24.575,-81.575
0.5,70.49,0,0,0,24.475,-81.875
0.114,80.43001,0,0,0,24.525,-81.975
0.023,66.43,0,0,0,24.425,-81.925
0.025,66.43,0,0,0,24.425,-81.925
0.045,67.89,0,0,0,24.425,-81.975
0.205,65.67,0,0,0,24.575,-81.375
0.205,60.47,0,0,0,24.775,-80.725
0.296,79.14001,0,0,0,24.525,-81.925
0,59.69,0,0,0,24.525,-81.425
0,65.67,0,0,0,24.575,-81.375
0,67.89,0,0,0,24.425,-81.975
0.101,72.97,0,0,0,24.475,-81.925
0.119,72.97,0,0,0,24.475,-81.925
0.132,72.97,0,0,0,24.475,-81.925
0.205,67.31001,0,0,0,24.575,-81.525
0.205,59.69,0,0,0,24.525,-81.425
0,72.97,0,0,0,24.475,-81.925
0,66.43,0,0,0,24.425,-81.925
0.102,66.43,0,0,0,24.425,-81.925
0.045,66.43,0,0,0,24.425,-81.925
0.048,75.39,0,0,0,24.475,-81.975
0.086,72.97,0,0,0,24.475,-81.925
0.205,68.41,0,0,0,24.575,-81.575
0.205,67.31001,0,0,0,24.575,-81.525
0.205,65.2,0,0,0,24.575,-81.475
0.88,59.69,0,0,0,24.525,-81.425
0.725,57.67,0,0,0,6.475,117.925
0.118,72.97,0,0,0,24.475,-81.925
0.04,67.63,0,0,0,24.475,-81.825
0.042,67.63,0,0,0,24.475,-81.825
0.173,67.63,0,0,0,24.475,-81.825
0.015,67.63,0,0,0,24.475,-81.825
0.145,64.8,0,0,0,24.475,-81.775
0.033,64.8,0,0,0,24.475,-81.775
0.057,67.63,0,0,0,24.475,-81.825
0.2,64.8,0,0,0,24.475,-81.775
0,62.28001,0,0,0,24.475,-81.725
0.8465,99.75,0,0,0,20.025,145.225
0.8807,99.75,0,0,0,20.025,145.225
0.124,62.28001,0,0,0,24.475,-81.725
0.013,62.28001,0,0,0,24.475,-81.725
0.08,62.28001,0,0,0,24.475,-81.725
0.212,68.06,0,0,0,24.525,-81.725
0,59.69,0,0,0,24.525,-81.425
0,62.28001,0,0,0,24.475,-81.725
0.945,99.75,0,0,0,20.025,145.225
0.104,62.28001,0,0,0,24.475,-81.725
0.1053,79.32001,0,0,0,23.875,-166.225
0.1053,79.32001,0,0,0,23.875,-166.225
0.133,62.28001,0,0,0,24.475,-81.725
0.136,62.28001,0,0,0,24.475,-81.725
0.0204,80.3,0,0,0,23.875,-166.325
0.0204,80.3,0,0,0,23.875,-166.325
0.156,62.28001,0,0,0,24.475,-81.725
0.0488,78.27,0,0,0,23.825,-166.125
0.0488,78.27,0,0,0,23.825,-166.125
0,62.28001,0,0,0,24.475,-81.725
0.303,62.28001,0,0,0,24.475,-81.725
0.115,70.75001,0,0,0,24.575,-81.675
0.0142,79.56,0,0,0,23.625,-166.175
0.0142,79.56,0,0,0,23.625,-166.175
0.0233,79.56,0,0,0,23.625,-166.175
0.0233,79.56,0,0,0,23.625,-166.175
0.174,70.75001,0,0,0,24.575,-81.675
0.188,68.06,0,0,0,24.525,-81.725
0.2,68.06,0,0,0,24.525,-81.725
0.1154,76.94,0,0,0,23.775,-166.075
0.1154,76.94,0,0,0,23.775,-166.075
0.0335,79.05,0,0,0,23.875,-166.175
0.0335,79.05,0,0,0,23.875,-166.175
0.159,68.06,0,0,0,24.525,-81.725
0.169,68.06,0,0,0,24.525,-81.725
0.0661,81.96,0,0,0,23.775,-166.225
0.0661,81.96,0,0,0,23.775,-166.225
0.073,60.25,0,0,0,24.475,-81.675
0.073,60.25,0,0,0,24.475,-81.675
0.0887,78.27,0,0,0,23.825,-166.125
0.0887,78.27,0,0,0,23.825,-166.125
0,63.84,0,0,0,25.225,121.675
0,63.84,0,0,0,25.225,121.675
0.0121,101.49,0,0,9,28.225,-177.325
0.0121,101.49,0,0,9,28.225,-177.325
0.0168,101.49,0,0,9,28.225,-177.325
0.0168,101.49,0,0,9,28.225,-177.325
0.0417,99.31001,0,0,9,28.175,-177.375
0.0417,99.31001,0,0,9,28.175,-177.375
0.205,70.49,0,0,0,24.475,-81.875
0.205,70.89,0,0,0,24.675,-81.075
0,98.32,0,0,9,28.225,-177.425
0,98.32,0,0,9,28.225,-177.425
0.4125,67.63,0,0,0,24.475,-81.825
0.5823,62.28001,0,0,0,24.475,-81.725
0.6761,64.8,0,0,0,24.475,-81.775
0.6778,67.63,0,0,0,24.475,-81.825
0.75,67.63,0,0,0,24.475,-81.825
0.7556,67.63,0,0,0,24.475,-81.825
0.8169,64.8,0,0,0,24.475,-81.775
0.8734,62.28001,0,0,0,24.475,-81.725
0.0144,100.76,0,0,9,28.275,-177.375
0.0144,100.76,0,0,9,28.275,-177.375
0.0191,102.48,0,0,9,28.275,-177.325
0.0191,102.48,0,0,9,28.275,-177.325
0.022,100.76,0,0,9,28.275,-177.375
0.022,100.76,0,0,9,28.275,-177.375
0,102.48,0,0,9,28.275,-177.325
0,102.48,0,0,9,28.275,-177.325
0.405,70.79,0,0,0,24.725,-80.925
0.63,70.75001,0,0,0,24.575,-81.675
0.0071,98.32,0,0,9,28.225,-177.425
0.1852,62.8,0,0,0,24.575,-81.225
0.2455,71.17001,0,0,0,24.625,-81.225
0.2667,65.41,0,0,0,24.575,-81.275
0.2734,72.4,0,0,0,24.625,-81.275
0.0071,98.32,0,0,9,28.225,-177.425
0,98.32,0,0,9,28.225,-177.425
0,98.32,0,0,9,28.225,-177.425
0,98.32,0,0,9,28.225,-177.425
0,98.32,0,0,9,28.225,-177.425
0.4259,62.8,0,0,0,24.575,-81.225
0.4737,71.17001,0,0,0,24.625,-81.225
0.5781,72.4,0,0,0,24.625,-81.275
0.6222,65.41,0,0,0,24.575,-81.275
0.63,65.41,0,0,0,24.575,-81.275
0.63,72.4,0,0,0,24.625,-81.275
0.63,62.8,0,0,0,24.575,-81.225
0.63,71.17001,0,0,0,24.625,-81.225
0.6546,71.17001,0,0,0,24.625,-81.225
0.8421,71.17001,0,0,0,24.625,-81.225
0.88,71.78999,0,0,0,24.625,-81.425
0.04,80.51,0,0,0,23.825,-166.275
0.2,107.81,0,0,0,27.775,-175.875
0.205,58.37,0,0,0,24.625,-82.925
0.35,100.76,0,0,9,28.275,-177.375
0.45,130.21,0,0,0,25.925,-173.925
0.016,60.25,0,0,0,24.475,-81.675
0.198,65.78,0,0,0,24.525,-81.675
0.319,60.25,0,0,0,24.475,-81.675
0.405,59.36,0,0,0,24.625,-82.875
0.128,60.25,0,0,0,24.475,-81.675
0.1488,130.21,0,0,0,25.925,-173.925
0.1488,130.21,0,0,0,25.925,-173.925
0.1505,129.61,0,0,0,25.925,-173.875
0.1505,129.61,0,0,0,25.925,-173.875
0.175,60.25,0,0,0,24.475,-81.675
0.2268,129.52,0,0,0,26.025,-173.875
0.2268,129.52,0,0,0,26.025,-173.875
0,58.04,0,0,0,24.725,-80.775
0,60.25,0,0,0,24.475,-81.675
0.333,65.78,0,0,0,24.525,-81.675
0.63,79.94,0,0,0,24.675,-81.925
0.1379,131.37,0,0,0,26.025,-173.975
